,customer_id,age,gender,city,email
17117,C017118,39,Male,Braga,user17118@example.com
17118,C017119,32,Other,Coimbra,user17119@example.com
17119,C017120,44,Female,Faro,user17120@example.com
17120,C017121,24,Other,Faro,user17121@example.com
17121,C017122,34,Other,Porto,user17122@example.com
17122,C017123,19,Female,Braga,user17123@example.com
17123,C017124,21,Male,Porto,user17124@example.com
17124,C017125,35,Other,Faro,user17125@example.com
17125,C017126,43,Other,Lisbon,user17126@example.com
17126,C017127,58,Male,Lisbon,user17127@example.com
17127,C017128,69,Other,Porto,user17128@example.com
17128,C017129,17,Female,Coimbra,user17129@example.com
17129,C017130,49,Male,Coimbra,user17130@example.com
17130,C017131,27,Other,Faro,user17131@example.com
17131,C017132,35,Male,Coimbra,user17132@example.com
17132,C017133,19,Female,Lisbon,user17133@example.com
17133,C017134,40,Other,Coimbra,user17134@example.com
17134,C017135,60,Female,Lisbon,user17135@example.com
17135,C017136,51,Other,Braga,user17136@example.com
17136,C017137,40,Male,Porto,user17137@example.com
17137,C017138,65,Female,Faro,user17138@example.com
17138,C017139,34,Female,Lisbon,user17139@example.com
17139,C017140,21,Male,Coimbra,user17140@example.com
17140,C017141,53,Female,Lisbon,user17141@example.com
17141,C017142,68,Female,Lisbon,user17142@example.com
17142,C017143,16,Female,Braga,user17143@example.com
17143,C017144,30,Other,Faro,missing@email.com
17144,C017145,68,Male,Coimbra,user17145@example.com
17145,C017146,39,Other,Lisbon,user17146@example.com
17146,C017147,36,Other,Porto,user17147@example.com
17147,C017148,27,Other,Porto,user17148@example.com
17148,C017149,19,Other,Coimbra,user17149@example.com
17149,C017150,39,Female,Coimbra,user17150@example.com
17150,C017151,50,Other,Braga,user17151@example.com
17151,C017152,40,???,Lisbon,user17152@example.com
17152,C017153,63,Other,Porto,user17153@example.com
17153,C017154,41,Other,Braga,user17154@example.com
17154,C017155,46,Female,Porto,user17155@example.com
17155,C017156,37,Female,Braga,user17156@example.com
17156,C017157,21,Male,Porto,user17157@example.com
17157,C017158,33,Other,Porto,user17158@example.com
17158,C017159,34,Female,Porto,user17159@example.com
17159,C017160,22,Female,Coimbra,user17160@example.com
17160,C017161,43,Female,Lisbon,user17161@example.com
17161,C017162,25,Other,Coimbra,user17162@example.com
17162,C017163,25,Male,Lisbon,user17163@example.com
17163,C017164,58,Male,Porto,user17164@example.com
17164,C017165,68,Female,Lisbon,user17165@example.com
17165,C017166,41,Other,Faro,user17166@example.com
17166,C017167,66,Male,Braga,user17167@example.com
17167,C017168,55,Male,Coimbra,user17168@example.com
17168,C017169,20,Other,Porto,user17169@example.com
17169,C017170,65,Male,Lisbon,user17170@example.com
17170,C017171,23,Other,Lisbon,user17171@example.com
17171,C017172,22,Female,Porto,user17172@example.com
17172,C017173,29,Male,Porto,user17173@example.com
17173,C017174,69,Male,Coimbra,user17174@example.com
17174,C017175,53,Female,Braga,user17175@example.com
17175,C017176,20,Female,Porto,user17176@example.com
17176,C017177,51,Female,Braga,user17177@example.com
17177,C017178,42,Female,Porto,user17178@example.com
17178,C017179,52,Male,Coimbra,user17179@example.com
17179,C017180,30,Female,Coimbra,user17180@example.com
17180,C017181,22,Female,Faro,user17181@example.com
17181,C017182,46,Female,Braga,user17182@example.com
17182,C017183,31,Male,Lisbon,user17183@example.com
17183,C017184,61,Male,Lisbon,user17184@example.com
17184,C017185,20,???,Porto,user17185@example.com
17185,C017186,69,Other,Faro,user17186@example.com
17186,C017187,19,Other,Porto,user17187@example.com
17187,C017188,29,Other,Faro,user17188@example.com
17188,C017189,52,Female,Coimbra,user17189@example.com
17189,C017190,68,Male,Coimbra,user17190@example.com
17190,C017191,54,Female,Lisbon,user17191@example.com
17191,C017192,37,Female,Coimbra,user17192@example.com
17192,C017193,19,Female,Faro,user17193@example.com
17193,C017194,20,Male,Braga,user17194@example.com
17194,C017195,51,Other,Porto,user17195@example.com
17195,C017196,66,Female,Coimbra,user17196@example.com
17196,C017197,31,Other,Braga,user17197@example.com
17197,C017198,25,Male,Faro,user17198@example.com
17198,C017199,33,Male,Lisbon,user17199@example.com
17199,C017200,42,Other,Faro,user17200@example.com
17200,C017201,45,Other,Braga,user17201@example.com
17201,C017202,20,Other,Lisbon,user17202@example.com
17202,C017203,36,Other,Porto,user17203@example.com
17203,C017204,27,Female,Lisbon,user17204@example.com
17204,C017205,61,Male,Coimbra,user17205@example.com
17205,C017206,20,Female,Porto,user17206@example.com
17206,C017207,49,Male,Lisbon,user17207@example.com
17207,C017208,31,Female,Porto,user17208@example.com
17208,C017209,32,???,Faro,user17209@example.com
17209,C017210,35,Male,Faro,user17210@example.com
17210,C017211,50,Other,Faro,user17211@example.com
17211,C017212,66,Male,Faro,user17212@example.com
17212,C017213,51,Other,Braga,missing@email.com
17213,C017214,42,Female,Porto,user17214@example.com
17214,C017215,28,Other,Coimbra,user17215@example.com
17215,C017216,55,Male,Lisbon,user17216@example.com
17216,C017217,22,Other,Braga,user17217@example.com
17217,C017218,46,Male,Lisbon,user17218@example.com
17218,C017219,59,Male,Porto,user17219@example.com
17219,C017220,40,Other,Porto,user17220@example.com
17220,C017221,36,Male,Lisbon,user17221@example.com
17221,C017222,35,Male,Lisbon,user17222@example.com
17222,C017223,55,Female,Coimbra,user17223@example.com
17223,C017224,45,Other,Porto,user17224@example.com
17224,C017225,49,Male,Coimbra,user17225@example.com
17225,C017226,51,Female,Coimbra,user17226@example.com
17226,C017227,21,Female,Lisbon,user17227@example.com
17227,C017228,26,Female,Faro,user17228@example.com
17228,C017229,36,Female,Faro,user17229@example.com
17229,C017230,49,Female,Porto,user17230@example.com
17230,C017231,58,Other,Lisbon,user17231@example.com
17231,C017232,69,Female,Faro,user17232@example.com
17232,C017233,53,Male,Faro,user17233@example.com
17233,C017234,55,Female,Braga,user17234@example.com
17234,C017235,52,Male,Porto,user17235@example.com
17235,C017236,30,Other,Faro,user17236@example.com
17236,C017237,47,Other,Faro,user17237@example.com
17237,C017238,27,Male,Braga,user17238@example.com
17238,C017239,40,Other,Coimbra,user17239@example.com
17239,C017240,37,Female,Braga,user17240@example.com
17240,C017241,25,Male,Faro,user17241@example.com
17241,C017242,33,Female,Faro,user17242@example.com
17242,C017243,26,Male,Porto,user17243@example.com
17243,C017244,37,Female,Coimbra,user17244@example.com
17244,C017245,65,Other,Porto,user17245@example.com
17245,C017246,45,Female,Lisbon,user17246@example.com
17246,C017247,40,Female,Coimbra,user17247@example.com
17247,C017248,41,Other,Coimbra,user17248@example.com
17248,C017249,23,Other,Lisbon,user17249@example.com
17249,C017250,42,Male,Faro,user17250@example.com
17250,C017251,25,Male,Faro,user17251@example.com
17251,C017252,44,Male,Faro,user17252@example.com
17252,C017253,68,Male,Coimbra,user17253@example.com
17253,C017254,39,Other,Porto,user17254@example.com
17254,C017255,54,Male,Coimbra,user17255@example.com
17255,C017256,54,Female,Faro,user17256@example.com
17256,C017257,64,Male,Braga,user17257@example.com
17257,C017258,34,Other,Braga,user17258@example.com
17258,C017259,37,Male,Porto,user17259@example.com
17259,C017260,22,Male,Coimbra,user17260@example.com
17260,C017261,37,Male,Braga,user17261@example.com
17261,C017262,64,Female,Lisbon,user17262@example.com
17262,C017263,64,Male,Coimbra,user17263@example.com
17263,C017264,31,Female,Lisbon,user17264@example.com
17264,C017265,48,Male,Braga,user17265@example.com
17265,C017266,32,Male,Braga,user17266@example.com
17266,C017267,33,Male,Braga,user17267@example.com
17267,C017268,44,Male,Faro,user17268@example.com
17268,C017269,69,Other,Faro,user17269@example.com
17269,C017270,35,Female,Lisbon,user17270@example.com
17270,C017271,16,Male,Braga,user17271@example.com
17271,C017272,48,Other,Coimbra,user17272@example.com
17272,C017273,25,Male,Braga,user17273@example.com
17273,C017274,39,Male,Porto,user17274@example.com
17274,C017275,27,Other,Lisbon,user17275@example.com
17275,C017276,55,Male,Braga,user17276@example.com
17276,C017277,62,Female,Lisbon,user17277@example.com
17277,C017278,49,Female,Porto,user17278@example.com
17278,C017279,16,Female,Braga,user17279@example.com
17279,C017280,44,Male,Lisbon,user17280@example.com
17280,C017281,33,Female,Braga,user17281@example.com
17281,C017282,50,Male,Lisbon,user17282@example.com
17282,C017283,41,Female,Lisbon,user17283@example.com
17283,C017284,48,Other,Porto,user17284@example.com
17284,C017285,24,Female,Lisbon,user17285@example.com
17285,C017286,40,Other,Braga,user17286@example.com
17286,C017287,57,Female,Lisbon,user17287@example.com
17287,C017288,19,Female,Coimbra,user17288@example.com
17288,C017289,19,Other,Porto,user17289@example.com
17289,C017290,26,Other,Braga,user17290@example.com
17290,C017291,27,Female,Lisbon,user17291@example.com
17291,C017292,24,Male,Porto,user17292@example.com
17292,C017293,53,Other,Lisbon,user17293@example.com
17293,C017294,38,Male,Coimbra,user17294@example.com
17294,C017295,51,Other,Porto,user17295@example.com
17295,C017296,50,Female,Lisbon,user17296@example.com
17296,C017297,20,Male,Faro,user17297@example.com
17297,C017298,47,Other,Porto,user17298@example.com
17298,C017299,40,Other,Faro,user17299@example.com
17299,C017300,29,Other,Porto,user17300@example.com
17300,C017301,66,Male,Porto,user17301@example.com
17301,C017302,30,Other,Faro,user17302@example.com
17302,C017303,66,Female,Lisbon,user17303@example.com
17303,C017304,60,Female,Porto,user17304@example.com
17304,C017305,22,Female,Lisbon,user17305@example.com
17305,C017306,65,Male,Porto,user17306@example.com
17306,C017307,35,Male,Porto,user17307@example.com
17307,C017308,52,Female,Porto,user17308@example.com
17308,C017309,43,Male,Braga,user17309@example.com
17309,C017310,43,Male,Faro,user17310@example.com
17310,C017311,27,Male,Faro,user17311@example.com
17311,C017312,52,Male,Porto,user17312@example.com
17312,C017313,20,Other,Braga,user17313@example.com
17313,C017314,33,Male,Braga,user17314@example.com
17314,C017315,53,Other,Faro,user17315@example.com
17315,C017316,65,Male,Faro,user17316@example.com
17316,C017317,54,Male,Lisbon,user17317@example.com
17317,C017318,23,Female,Faro,user17318@example.com
17318,C017319,39,Male,Coimbra,user17319@example.com
17319,C017320,32,Other,Coimbra,user17320@example.com
17320,C017321,30,Other,Braga,user17321@example.com
17321,C017322,32,Female,Coimbra,user17322@example.com
17322,C017323,44,Male,Porto,user17323@example.com
17323,C017324,61,Male,Braga,user17324@example.com
17324,C017325,24,Other,Braga,user17325@example.com
17325,C017326,32,Male,Faro,user17326@example.com
17326,C017327,66,Male,Porto,user17327@example.com
17327,C017328,26,Female,Faro,user17328@example.com
17328,C017329,68,Female,Braga,user17329@example.com
17329,C017330,44,Male,Lisbon,user17330@example.com
17330,C017331,53,Female,Braga,user17331@example.com
17331,C017332,40,Female,Porto,user17332@example.com
17332,C017333,49,Other,Lisbon,user17333@example.com
17333,C017334,34,Other,Braga,user17334@example.com
17334,C017335,40,Female,Lisbon,missing@email.com
17335,C017336,69,Male,Faro,user17336@example.com
17336,C017337,53,Male,Coimbra,user17337@example.com
17337,C017338,63,Female,Coimbra,user17338@example.com
17338,C017339,25,Female,Lisbon,user17339@example.com
17339,C017340,58,Female,Braga,user17340@example.com
17340,C017341,45,Male,Faro,user17341@example.com
17341,C017342,23,Male,Lisbon,user17342@example.com
17342,C017343,23,Female,Braga,user17343@example.com
17343,C017344,58,Male,Faro,user17344@example.com
17344,C017345,56,Male,Braga,user17345@example.com
17345,C017346,51,Male,Faro,user17346@example.com
17346,C017347,52,Male,Faro,user17347@example.com
17347,C017348,41,Female,Porto,user17348@example.com
17348,C017349,60,Male,Faro,user17349@example.com
17349,C017350,25,Other,Porto,user17350@example.com
17350,C017351,51,Other,Braga,user17351@example.com
17351,C017352,57,Female,Porto,user17352@example.com
17352,C017353,46,Female,Faro,user17353@example.com
17353,C017354,23,Other,Braga,user17354@example.com
17354,C017355,40,Male,Braga,user17355@example.com
17355,C017356,66,Male,Lisbon,user17356@example.com
17356,C017357,55,Male,Coimbra,user17357@example.com
17357,C017358,53,Other,Coimbra,user17358@example.com
17358,C017359,19,Male,Faro,user17359@example.com
17359,C017360,58,Other,Porto,user17360@example.com
17360,C017361,59,Male,Lisbon,user17361@example.com
17361,C017362,17,Male,Porto,user17362@example.com
17362,C017363,32,Female,Lisbon,user17363@example.com
17363,C017364,39,Other,Coimbra,user17364@example.com
17364,C017365,23,Female,Porto,user17365@example.com
17365,C017366,38,Other,Braga,user17366@example.com
17366,C017367,18,Male,Braga,user17367@example.com
17367,C017368,26,Male,Faro,user17368@example.com
17368,C017369,23,Female,Coimbra,user17369@example.com
17369,C017370,42,Female,Lisbon,user17370@example.com
17370,C017371,21,Male,Lisbon,user17371@example.com
17371,C017372,51,Other,Faro,user17372@example.com
17372,C017373,35,Other,Coimbra,user17373@example.com
17373,C017374,36,Female,Braga,user17374@example.com
17374,C017375,34,Male,Braga,user17375@example.com
17375,C017376,21,Male,Braga,user17376@example.com
17376,C017377,39,Other,Lisbon,user17377@example.com
17377,C017378,22,Other,Braga,user17378@example.com
17378,C017379,36,Female,Braga,user17379@example.com
17379,C017380,63,Female,Faro,user17380@example.com
17380,C017381,45,Male,Porto,user17381@example.com
17381,C017382,31,Male,Faro,user17382@example.com
17382,C017383,52,Female,Porto,missing@email.com
17383,C017384,41,Male,Faro,user17384@example.com
17384,C017385,68,Male,Coimbra,user17385@example.com
17385,C017386,20,Male,Faro,user17386@example.com
17386,C017387,26,Female,Porto,user17387@example.com
17387,C017388,58,Female,Porto,user17388@example.com
17388,C017389,19,Male,Porto,user17389@example.com
17389,C017390,24,Other,Coimbra,user17390@example.com
17390,C017391,33,Other,Coimbra,user17391@example.com
17391,C017392,35,Other,Braga,user17392@example.com
17392,C017393,60,Male,Faro,user17393@example.com
17393,C017394,40,Male,Lisbon,user17394@example.com
17394,C017395,28,Other,Faro,user17395@example.com
17395,C017396,36,Female,Faro,user17396@example.com
17396,C017397,55,Male,Faro,user17397@example.com
17397,C017398,29,Male,Coimbra,user17398@example.com
17398,C017399,61,Female,Coimbra,user17399@example.com
17399,C017400,66,Other,Porto,user17400@example.com
17400,C017401,64,Male,Porto,user17401@example.com
17401,C017402,16,Male,Coimbra,user17402@example.com
17402,C017403,61,Female,Lisbon,user17403@example.com
17403,C017404,23,Female,Faro,user17404@example.com
17404,C017405,45,Male,Porto,user17405@example.com
17405,C017406,44,Male,Lisbon,user17406@example.com
17406,C017407,44,Other,Faro,user17407@example.com
17407,C017408,43,Female,Coimbra,user17408@example.com
17408,C017409,41,Male,Porto,user17409@example.com
17409,C017410,48,Male,Braga,user17410@example.com
17410,C017411,24,Other,Coimbra,user17411@example.com
17411,C017412,62,Male,Faro,user17412@example.com
17412,C017413,46,Other,Porto,user17413@example.com
17413,C017414,49,Other,Coimbra,user17414@example.com
17414,C017415,62,Female,Faro,user17415@example.com
17415,C017416,30,Other,Lisbon,user17416@example.com
17416,C017417,63,Other,Faro,user17417@example.com
17417,C017418,63,Male,Lisbon,user17418@example.com
17418,C017419,18,Other,Porto,user17419@example.com
17419,C017420,23,Other,Faro,user17420@example.com
17420,C017421,31,Female,Lisbon,user17421@example.com
17421,C017422,26,Other,Lisbon,user17422@example.com
17422,C017423,20,Female,Porto,user17423@example.com
17423,C017424,47,Other,Braga,user17424@example.com
17424,C017425,48,Other,Faro,user17425@example.com
17425,C017426,20,Other,Faro,user17426@example.com
17426,C017427,40,Female,Coimbra,user17427@example.com
17427,C017428,25,Male,Coimbra,user17428@example.com
17428,C017429,21,Female,Braga,user17429@example.com
17429,C017430,46,Other,Coimbra,user17430@example.com
17430,C017431,26,Female,Porto,user17431@example.com
17431,C017432,68,???,Lisbon,user17432@example.com
17432,C017433,30,Male,Coimbra,user17433@example.com
17433,C017434,18,Other,Porto,user17434@example.com
17434,C017435,65,Male,Braga,user17435@example.com
17435,C017436,23,Other,Lisbon,user17436@example.com
17436,C017437,54,Male,Porto,user17437@example.com
17437,C017438,41,Male,Braga,user17438@example.com
17438,C017439,61,Other,Porto,user17439@example.com
17439,C017440,34,Other,Porto,user17440@example.com
17440,C017441,41,Male,Faro,user17441@example.com
17441,C017442,53,Female,Lisbon,user17442@example.com
17442,C017443,28,Male,Porto,user17443@example.com
17443,C017444,66,Female,Coimbra,user17444@example.com
17444,C017445,48,Male,Braga,user17445@example.com
17445,C017446,55,Female,Braga,user17446@example.com
17446,C017447,32,Female,Porto,user17447@example.com
17447,C017448,40,Male,Porto,user17448@example.com
17448,C017449,56,Male,Lisbon,user17449@example.com
17449,C017450,41,Other,Porto,user17450@example.com
17450,C017451,68,Female,Braga,user17451@example.com
17451,C017452,29,Other,Braga,user17452@example.com
17452,C017453,42,Other,Porto,user17453@example.com
17453,C017454,59,Female,Braga,user17454@example.com
17454,C017455,54,Male,Porto,user17455@example.com
17455,C017456,22,Other,Porto,user17456@example.com
17456,C017457,57,???,Faro,user17457@example.com
17457,C017458,69,Other,Porto,user17458@example.com
17458,C017459,59,Male,Lisbon,user17459@example.com
17459,C017460,58,Male,Braga,user17460@example.com
17460,C017461,20,Other,Porto,user17461@example.com
17461,C017462,37,Male,Braga,user17462@example.com
17462,C017463,49,Female,Faro,user17463@example.com
17463,C017464,51,Other,Braga,user17464@example.com
17464,C017465,40,Female,Porto,user17465@example.com
17465,C017466,35,Other,Faro,user17466@example.com
17466,C017467,56,Female,Coimbra,user17467@example.com
17467,C017468,41,Female,Faro,user17468@example.com
17468,C017469,27,Other,Lisbon,user17469@example.com
17469,C017470,23,Other,Braga,user17470@example.com
17470,C017471,37,Other,Lisbon,user17471@example.com
17471,C017472,47,Male,Lisbon,user17472@example.com
17472,C017473,36,Female,Faro,user17473@example.com
17473,C017474,44,Female,Faro,user17474@example.com
17474,C017475,37,Female,Lisbon,user17475@example.com
17475,C017476,54,Male,Coimbra,user17476@example.com
17476,C017477,28,Male,Lisbon,user17477@example.com
17477,C017478,32,Other,Faro,user17478@example.com
17478,C017479,18,Female,Lisbon,user17479@example.com
17479,C017480,50,Male,Braga,user17480@example.com
17480,C017481,58,Female,Faro,user17481@example.com
17481,C017482,56,Other,Lisbon,user17482@example.com
17482,C017483,39,Other,Faro,user17483@example.com
17483,C017484,68,Male,Porto,user17484@example.com
17484,C017485,22,Other,Porto,user17485@example.com
17485,C017486,57,Male,Braga,user17486@example.com
17486,C017487,48,Female,Faro,user17487@example.com
17487,C017488,18,Male,Porto,user17488@example.com
17488,C017489,35,Other,Coimbra,user17489@example.com
17489,C017490,51,Female,Faro,user17490@example.com
17490,C017491,54,Female,Porto,user17491@example.com
17491,C017492,18,Male,Porto,user17492@example.com
17492,C017493,59,Other,Faro,user17493@example.com
17493,C017494,52,Other,Faro,user17494@example.com
17494,C017495,30,Other,Lisbon,user17495@example.com
17495,C017496,27,Female,Faro,user17496@example.com
17496,C017497,39,Other,Braga,user17497@example.com
17497,C017498,55,Male,Faro,user17498@example.com
17498,C017499,65,Female,Braga,user17499@example.com
17499,C017500,65,Other,Porto,user17500@example.com
17500,C017501,34,Female,Coimbra,user17501@example.com
17501,C017502,35,Other,Lisbon,user17502@example.com
17502,C017503,21,???,Faro,user17503@example.com
17503,C017504,17,Female,Coimbra,user17504@example.com
17504,C017505,47,Male,Braga,user17505@example.com
17505,C017506,57,Male,Lisbon,user17506@example.com
17506,C017507,42,Male,Faro,user17507@example.com
17507,C017508,37,Female,Braga,user17508@example.com
17508,C017509,39,Female,Faro,user17509@example.com
17509,C017510,40,Male,Braga,user17510@example.com
17510,C017511,23,Other,Lisbon,user17511@example.com
17511,C017512,21,Male,Faro,user17512@example.com
17512,C017513,28,Other,Lisbon,user17513@example.com
17513,C017514,52,Male,Braga,user17514@example.com
17514,C017515,28,Male,Coimbra,user17515@example.com
17515,C017516,18,Male,Coimbra,user17516@example.com
17516,C017517,48,Other,Lisbon,user17517@example.com
17517,C017518,44,Other,Braga,user17518@example.com
17518,C017519,25,Other,Porto,user17519@example.com
17519,C017520,65,Female,Faro,user17520@example.com
17520,C017521,34,Other,Braga,user17521@example.com
17521,C017522,24,Other,Faro,user17522@example.com
17522,C017523,33,Female,Coimbra,user17523@example.com
17523,C017524,31,Male,Lisbon,user17524@example.com
17524,C017525,28,Male,Porto,user17525@example.com
17525,C017526,20,Other,Lisbon,user17526@example.com
17526,C017527,41,Male,Faro,user17527@example.com
17527,C017528,58,Male,Coimbra,user17528@example.com
17528,C017529,32,Male,Coimbra,user17529@example.com
17529,C017530,63,Other,Faro,user17530@example.com
17530,C017531,39,Male,Faro,user17531@example.com
17531,C017532,16,Male,Faro,user17532@example.com
17532,C017533,64,Female,Faro,user17533@example.com
17533,C017534,36,Other,Faro,user17534@example.com
17534,C017535,28,Female,Lisbon,user17535@example.com
17535,C017536,48,Male,Porto,user17536@example.com
17536,C017537,29,Other,Braga,user17537@example.com
17537,C017538,28,Other,Coimbra,user17538@example.com
17538,C017539,38,???,Porto,user17539@example.com
17539,C017540,64,Female,Lisbon,missing@email.com
17540,C017541,36,Female,Coimbra,user17541@example.com
17541,C017542,28,Other,Faro,user17542@example.com
17542,C017543,59,Female,Porto,user17543@example.com
17543,C017544,31,Female,Porto,user17544@example.com
17544,C017545,17,Male,Coimbra,user17545@example.com
17545,C017546,29,Female,Lisbon,user17546@example.com
17546,C017547,17,Female,Faro,user17547@example.com
17547,C017548,20,Female,Coimbra,user17548@example.com
17548,C017549,44,Other,Braga,user17549@example.com
17549,C017550,45,Other,Porto,user17550@example.com
17550,C017551,37,Male,Coimbra,user17551@example.com
17551,C017552,63,Male,Braga,user17552@example.com
17552,C017553,68,Other,Porto,user17553@example.com
17553,C017554,35,Male,Coimbra,user17554@example.com
17554,C017555,23,Male,Braga,user17555@example.com
17555,C017556,21,Male,Faro,user17556@example.com
17556,C017557,54,Other,Faro,user17557@example.com
17557,C017558,17,Male,Lisbon,user17558@example.com
17558,C017559,25,Female,Porto,user17559@example.com
17559,C017560,48,Male,Lisbon,user17560@example.com
17560,C017561,34,Female,Coimbra,user17561@example.com
17561,C017562,38,Male,Coimbra,user17562@example.com
17562,C017563,52,Female,Braga,user17563@example.com
17563,C017564,19,Male,Porto,user17564@example.com
17564,C017565,55,Female,Braga,user17565@example.com
17565,C017566,56,Other,Braga,user17566@example.com
17566,C017567,59,Female,Faro,user17567@example.com
17567,C017568,24,???,Faro,user17568@example.com
17568,C017569,37,Female,Coimbra,user17569@example.com
17569,C017570,34,Male,Coimbra,user17570@example.com
17570,C017571,43,Male,Porto,user17571@example.com
17571,C017572,42,Other,Lisbon,user17572@example.com
17572,C017573,41,Male,Faro,user17573@example.com
17573,C017574,68,Female,Faro,user17574@example.com
17574,C017575,58,Female,Braga,user17575@example.com
17575,C017576,44,Male,Braga,user17576@example.com
17576,C017577,48,Male,Porto,user17577@example.com
17577,C017578,52,Female,Lisbon,user17578@example.com
17578,C017579,54,Other,Porto,user17579@example.com
17579,C017580,44,Male,Lisbon,user17580@example.com
17580,C017581,20,Female,Faro,user17581@example.com
17581,C017582,60,Other,Coimbra,user17582@example.com
17582,C017583,54,Female,Lisbon,user17583@example.com
17583,C017584,25,Male,Faro,user17584@example.com
17584,C017585,57,Female,Coimbra,user17585@example.com
17585,C017586,34,Female,Faro,user17586@example.com
17586,C017587,42,Other,Faro,user17587@example.com
17587,C017588,55,Female,Faro,user17588@example.com
17588,C017589,35,Male,Faro,user17589@example.com
17589,C017590,39,Female,Porto,user17590@example.com
17590,C017591,22,Other,Coimbra,user17591@example.com
17591,C017592,34,Female,Coimbra,user17592@example.com
17592,C017593,59,Other,Braga,user17593@example.com
17593,C017594,35,Male,Braga,user17594@example.com
17594,C017595,66,Other,Braga,user17595@example.com
17595,C017596,18,Other,Porto,user17596@example.com
17596,C017597,34,Other,Lisbon,user17597@example.com
17597,C017598,16,Male,Lisbon,user17598@example.com
17598,C017599,41,Female,Porto,user17599@example.com
17599,C017600,21,Other,Coimbra,user17600@example.com
17600,C017601,18,Female,Faro,user17601@example.com
17601,C017602,17,Female,Porto,user17602@example.com
17602,C017603,64,Male,Coimbra,user17603@example.com
17603,C017604,47,???,Lisbon,user17604@example.com
17604,C017605,30,Female,Lisbon,user17605@example.com
17605,C017606,64,Female,Lisbon,user17606@example.com
17606,C017607,23,Male,Lisbon,user17607@example.com
17607,C017608,46,Male,Faro,user17608@example.com
17608,C017609,63,Other,Porto,user17609@example.com
17609,C017610,26,Male,Coimbra,user17610@example.com
17610,C017611,56,Other,Coimbra,missing@email.com
17611,C017612,53,Other,Lisbon,user17612@example.com
17612,C017613,18,Female,Braga,missing@email.com
17613,C017614,60,Other,Braga,user17614@example.com
17614,C017615,45,Male,Coimbra,user17615@example.com
17615,C017616,18,Male,Lisbon,user17616@example.com
17616,C017617,48,Female,Porto,user17617@example.com
17617,C017618,32,Female,Faro,user17618@example.com
17618,C017619,59,Female,Coimbra,user17619@example.com
17619,C017620,27,Other,Lisbon,user17620@example.com
17620,C017621,51,Other,Faro,user17621@example.com
17621,C017622,67,Male,Lisbon,user17622@example.com
17622,C017623,19,Other,Lisbon,user17623@example.com
17623,C017624,20,Female,Faro,user17624@example.com
17624,C017625,59,Male,Coimbra,user17625@example.com
17625,C017626,22,Male,Coimbra,user17626@example.com
17626,C017627,22,Other,Braga,user17627@example.com
17627,C017628,18,Female,Porto,user17628@example.com
17628,C017629,16,Male,Porto,user17629@example.com
17629,C017630,41,Other,Porto,user17630@example.com
17630,C017631,23,Other,Lisbon,user17631@example.com
17631,C017632,49,Other,Lisbon,user17632@example.com
17632,C017633,32,Other,Coimbra,user17633@example.com
17633,C017634,54,Female,Porto,user17634@example.com
17634,C017635,30,Other,Porto,user17635@example.com
17635,C017636,53,Other,Faro,user17636@example.com
17636,C017637,29,Other,Faro,user17637@example.com
17637,C017638,32,Male,Coimbra,user17638@example.com
17638,C017639,35,Other,Faro,user17639@example.com
17639,C017640,63,Other,Lisbon,user17640@example.com
17640,C017641,36,Other,Braga,user17641@example.com
17641,C017642,18,Female,Lisbon,user17642@example.com
17642,C017643,34,Other,Coimbra,user17643@example.com
17643,C017644,26,Male,Faro,user17644@example.com
17644,C017645,27,Female,Faro,user17645@example.com
17645,C017646,24,Female,Faro,user17646@example.com
17646,C017647,69,Other,Coimbra,user17647@example.com
17647,C017648,46,Other,Lisbon,user17648@example.com
17648,C017649,30,Female,Coimbra,user17649@example.com
17649,C017650,25,Other,Braga,user17650@example.com
17650,C017651,45,Other,Lisbon,user17651@example.com
17651,C017652,21,Other,Braga,user17652@example.com
17652,C017653,46,Other,Coimbra,user17653@example.com
17653,C017654,44,Male,Porto,user17654@example.com
17654,C017655,68,Other,Coimbra,user17655@example.com
17655,C017656,63,Male,Coimbra,user17656@example.com
17656,C017657,64,Other,Coimbra,user17657@example.com
17657,C017658,49,Female,Faro,user17658@example.com
17658,C017659,49,Other,Faro,user17659@example.com
17659,C017660,33,Male,Coimbra,user17660@example.com
17660,C017661,38,Other,Braga,user17661@example.com
17661,C017662,55,Female,Lisbon,user17662@example.com
17662,C017663,61,Other,Lisbon,user17663@example.com
17663,C017664,59,Other,Coimbra,user17664@example.com
17664,C017665,46,Other,Faro,user17665@example.com
17665,C017666,45,Other,Porto,user17666@example.com
17666,C017667,24,Female,Braga,user17667@example.com
17667,C017668,21,Female,Porto,user17668@example.com
17668,C017669,32,Female,Coimbra,user17669@example.com
17669,C017670,27,Male,Porto,user17670@example.com
17670,C017671,20,Other,Lisbon,user17671@example.com
17671,C017672,31,Male,Faro,user17672@example.com
17672,C017673,68,Female,Porto,user17673@example.com
17673,C017674,61,Other,Porto,missing@email.com
17674,C017675,16,Male,Coimbra,user17675@example.com
17675,C017676,26,Female,Lisbon,user17676@example.com
17676,C017677,31,Female,Porto,user17677@example.com
17677,C017678,25,Female,Coimbra,user17678@example.com
17678,C017679,23,Female,Porto,user17679@example.com
17679,C017680,66,Male,Faro,user17680@example.com
17680,C017681,17,Male,Braga,user17681@example.com
17681,C017682,45,Other,Coimbra,user17682@example.com
